Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
40_Melli.008	Bacteria	5449	104	58	30.42	16.38	45.83	1660133	0	414	414	6106	6106	4009	4009	29759	29759	34.0	5.70	78.14	11	1811	55	31	15	3	0	0
40_Melli.009	Bacteria	5449	104	58	70.85	61.68	80.82	1077262	0	310	310	4814	4814	3475	3475	45200	45200	40.0	2.19	88.87	11	1373	42	31	18	9	3	1
40_Melli.010	Bacteria	5449	104	58	7.73	1.65	50.00	1502455	0	188	188	18051	18051	7991	7991	49718	49718	44.3	5.04	41.05	11	1988	83	15	6	0	0	0
40_Melli.011	Bacteria	5449	104	58	61.96	48.61	87.72	2368036	0	772	772	3773	3773	3067	3067	124831	124831	45.8	3.49	88.39	11	2860	52	30	17	3	0	2
40_Melli.012	Bacteria	5449	104	58	43.54	13.79	90.00	1471171	0	313	313	7970	7970	4700	4700	173727	173727	40.0	2.06	88.05	11	1784	65	31	7	1	0	0
40_Melli.013	Bacteria	5449	104	58	35.19	16.72	38.71	5008025	0	1104	1104	7407	7407	4536	4536	573108	573108	34.0	4.61	80.27	11	5815	56	28	16	3	1	0
40_Melli.014	Bacteria	5449	104	58	50.39	32.37	66.67	1708144	0	668	668	2864	2864	2557	2557	30582	30582	45.8	3.24	88.53	11	2053	64	22	12	6	0	0
40_Melli.015	Bacteria	5449	104	58	0.00	0.00	0.00	465247	0	77	77	19941	19941	6042	6042	67973	67973	43.8	2.44	87.50	11	504	104	0	0	0	0	0
40_Melli.016	Bacteria	5449	104	58	83.99	44.84	42.86	2493611	0	513	513	10798	10798	4860	4860	81550	81550	40.8	2.40	87.99	11	2753	17	53	26	6	2	0
40_Melli.017	Bacteria	5449	104	58	0.00	0.00	0.00	209340	0	35	35	10728	10728	5981	5981	37919	37919	46.2	1.40	80.74	11	306	104	0	0	0	0	0
40_Melli.018	Bacteria	5449	104	58	0.00	0.00	0.00	227750	0	99	99	2539	2539	2300	2300	35030	35030	44.3	8.52	78.96	11	177	104	0	0	0	0	0
40_Melli.019	Bacteria	5449	104	58	55.88	28.45	80.95	1621175	0	520	520	4196	4196	3117	3117	28269	28269	43.3	2.12	87.99	11	2073	57	28	18	1	0	0
40_Melli.020	Bacteria	5449	104	58	2.98	0.00	0.00	1543477	0	453	453	5120	5120	3407	3407	57230	57230	52.0	7.18	82.63	11	1658	95	9	0	0	0	0
40_Melli.021	Bacteria	5449	104	58	7.24	2.19	100.00	725397	0	268	268	3511	3511	2706	2706	15016	15016	37.4	1.65	79.48	11	995	93	7	4	0	0	0
40_Melli.022	Bacteria	5449	104	58	32.76	13.79	54.55	513142	0	155	155	5309	5309	3310	3310	22732	22732	38.2	1.09	89.74	11	655	80	15	8	1	0	0
40_Melli.023	Bacteria	5449	104	58	20.52	10.69	37.50	351988	0	128	128	3585	3585	2749	2749	16775	16775	35.5	1.18	89.38	11	487	88	10	5	1	0	0
40_Melli.024	Bacteria	5449	104	58	0.00	0.00	0.00	1354263	0	402	402	4682	4682	3368	3368	21467	21467	26.1	1.30	77.17	11	1715	104	0	0	0	0	0
40_Melli.025	Bacteria	5449	104	58	29.62	17.24	100.00	1017171	0	424	424	2738	2738	2398	2398	32694	32694	41.4	1.53	88.06	11	1349	83	14	4	3	0	0
40_Melli.026	Bacteria	5449	104	58	2.35	1.72	100.00	5706517	0	2350	2350	2733	2733	2428	2428	143255	143255	39.9	2.67	91.39	11	5412	99	4	1	0	0	0
40_Melli.027	Bacteria	5449	104	58	68.10	32.05	4.07	3102496	0	1523	1523	2048	2048	2037	2037	25239	25239	47.7	2.82	84.37	11	4545	22	29	35	8	9	1
40_Melli.028	Bacteria	5449	104	58	25.86	12.07	60.00	2347286	0	1374	1374	1630	1630	1708	1708	43617	43617	47.4	2.42	92.01	11	2888	86	12	4	2	0	0
40_Melli.029	Bacteria	5449	104	58	91.35	8.62	16.67	1777581	0	361	361	9718	9718	4924	4924	70570	70570	37.4	1.88	88.93	11	1983	35	65	3	1	0	0
40_Melli.030	Bacteria	5449	104	58	47.41	36.21	80.00	1229027	0	650	650	1945	1945	1890	1890	12131	12131	42.2	1.71	90.29	11	1762	74	15	8	5	2	0
40_Melli.031	Bacteria	5449	104	58	16.54	32.92	15.38	12029921	0	5501	5501	2360	2360	2186	2186	56766	56766	32.1	2.10	82.91	11	15063	92	6	2	0	0	4
40_Melli.032	Bacteria	5449	104	58	25.86	7.76	40.00	2265503	0	1010	1010	2261	2261	2243	2243	102070	102070	37.5	1.44	82.26	11	3409	86	13	5	0	0	0
40_Melli.033	Bacteria	5449	104	58	23.28	5.17	66.67	1260647	0	639	639	1885	1885	1972	1972	47311	47311	41.0	1.52	85.75	11	1806	88	13	3	0	0	0
40_Melli.034	Bacteria	5449	104	58	10.34	8.62	27.27	7210673	0	3669	3669	1971	1971	1965	1965	50482	50482	27.9	1.57	64.69	11	9112	98	4	1	0	0	1
40_Melli.035	Bacteria	5449	104	58	0.00	0.00	0.00	650832	0	296	296	2476	2476	2198	2198	12076	12076	23.2	1.10	79.47	11	796	104	0	0	0	0	0
40_Melli.036	Bacteria	5449	104	58	0.00	0.00	0.00	490534	0	274	274	1806	1806	1790	1790	8765	8765	24.5	1.20	61.88	11	626	104	0	0	0	0	0
40_Melli.037	Bacteria	5449	104	58	0.00	0.00	0.00	489101	0	253	253	1962	1962	1933	1933	16271	16271	25.4	0.96	81.86	11	689	104	0	0	0	0	0
40_Melli.038	Bacteria	5449	104	58	72.04	27.85	8.82	8462799	0	5581	5581	1361	1361	1516	1516	36824	36824	40.5	3.05	71.04	4	13266	31	50	19	3	1	0
40_Melli.039	Bacteria	5449	104	58	0.00	0.00	0.00	746821	0	564	564	1274	1274	1324	1324	3883	3883	25.4	1.58	19.32	11	546	104	0	0	0	0	0
40_Melli.040	Bacteria	5449	104	58	13.40	0.69	0.00	14334248	0	10744	10744	1270	1270	1334	1334	15305	15305	34.0	1.83	37.14	11	20228	85	17	2	0	0	0
40_Melli.041	Bacteria	5449	104	58	16.38	0.00	0.00	13566939	0	9887	9887	1336	1336	1372	1372	8038	8038	25.6	2.24	13.69	11	9839	90	14	0	0	0	0
40_Melli.042	Bacteria	5449	104	58	8.73	0.00	0.00	16196384	0	11826	11826	1310	1310	1369	1369	12206	12206	30.2	1.84	21.65	11	16154	94	10	0	0	0	0
Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
41_Melli.001	Bacteria	5449	104	58	91.38	3.45	0.00	1423883	0	93	93	37829	37829	15310	15310	118427	118427	41.0	5.56	89.69	11	1360	7	95	2	0	0	0
41_Melli.002	Bacteria	5449	104	58	75.86	25.57	29.55	1310165	0	157	157	14065	14065	8345	8345	160907	160907	39.8	4.45	88.80	11	1416	16	50	35	3	0	0
41_Melli.003	Bacteria	5449	104	58	0.00	0.00	0.00	527006	0	62	62	14477	14477	8500	8500	39369	39369	49.9	7.79	81.50	4	522	104	0	0	0	0	0
41_Melli.004	Bacteria	5449	104	58	74.76	25.82	81.40	1425923	0	354	354	5513	5513	4028	4028	26016	26016	39.5	5.83	84.45	11	1697	23	49	28	3	1	0
41_Melli.005	Bacteria	5449	104	58	1.72	0.00	0.00	112099	0	30	30	5174	5174	3736	3736	8517	8517	32.3	2.79	78.38	11	131	103	1	0	0	0	0
41_Melli.006	Bacteria	5449	104	58	18.50	0.86	100.00	322405	0	110	110	3587	3587	2930	2930	13072	13072	43.5	1.85	87.94	11	398	85	18	1	0	0	0
41_Melli.007	Bacteria	5449	104	58	5.74	2.84	50.00	172150	0	18	18	19617	19617	9563	9563	29522	29522	34.7	5.04	49.09	11	131	80	14	10	0	0	0
41_Melli.008	Bacteria	5449	104	58	51.21	36.18	74.71	467350	0	133	133	4748	4748	3513	3513	17122	17122	39.9	2.79	87.87	11	611	46	27	12	13	6	0
41_Melli.009	Bacteria	5449	104	58	0.00	0.00	0.00	169713	0	46	46	4542	4542	3689	3689	21992	21992	34.5	2.84	78.36	11	241	104	0	0	0	0	0
41_Melli.010	Bacteria	5449	104	58	1.72	0.00	0.00	119473	0	38	38	4050	4050	3144	3144	11622	11622	34.7	4.36	78.81	11	167	103	1	0	0	0	0
41_Melli.011	Bacteria	5449	104	58	3.45	0.00	0.00	327541	0	70	70	8450	8450	4679	4679	47846	47846	38.6	7.32	90.01	11	208	102	2	0	0	0	0
41_Melli.012	Bacteria	5449	104	58	34.87	7.59	72.73	699765	0	114	114	13048	13048	6138	6138	78411	78411	38.2	1.41	88.22	11	814	66	32	5	0	1	0
41_Melli.013	Bacteria	5449	104	58	86.36	51.65	72.41	1872927	0	559	559	4508	4508	3350	3350	54939	54939	44.1	4.09	88.91	11	2234	20	57	19	6	1	1
41_Melli.014	Bacteria	5449	104	58	87.93	41.02	12.50	2440272	0	382	382	16857	16857	6388	6388	483053	483053	38.3	2.27	88.55	11	2570	8	72	20	4	0	0
41_Melli.015	Bacteria	5449	104	58	66.95	19.43	12.00	1981399	0	327	327	16733	16733	6059	6059	179128	179128	34.0	3.09	83.64	11	2153	24	55	25	0	0	0
41_Melli.016	Bacteria	5449	104	58	52.92	60.66	76.00	1985365	0	696	696	3451	3451	2852	2852	25754	25754	45.4	3.13	89.64	11	2388	55	16	17	14	1	1
41_Melli.017	Bacteria	5449	104	58	5.52	3.37	87.50	1577903	0	223	223	17421	17421	7075	7075	60005	60005	44.8	4.97	43.13	11	1752	89	9	5	1	0	0
41_Melli.018	Bacteria	5449	104	58	65.30	49.06	77.78	2438059	0	904	904	3137	3137	2696	2696	23851	23851	44.1	3.20	89.03	11	3022	45	34	18	5	2	0
41_Melli.019	Bacteria	5449	104	58	82.76	36.21	53.57	3751460	0	765	765	8227	8227	4903	4903	189432	189432	29.9	4.98	80.78	11	4125	46	30	28	0	0	0
41_Melli.020	Bacteria	5449	104	58	35.42	20.78	32.00	4405344	0	1272	1272	5080	5080	3463	3463	101886	101886	36.4	3.94	81.80	11	5052	59	31	10	3	1	0
41_Melli.021	Bacteria	5449	104	58	72.41	39.81	76.67	2478355	0	932	932	3146	3146	2659	2659	34280	34280	45.4	3.33	90.27	11	2993	44	38	18	4	0	0
41_Melli.022	Bacteria	5449	104	58	41.72	18.89	83.33	728500	0	316	316	2564	2564	2305	2305	12343	12343	38.1	1.57	86.62	11	1019	64	24	12	4	0	0
41_Melli.023	Bacteria	5449	104	58	41.77	15.53	48.15	2877395	0	526	526	11249	11249	5470	5470	70979	70979	45.7	1.41	83.36	11	3095	50	31	21	2	0	0
41_Melli.024	Bacteria	5449	104	58	0.00	0.00	0.00	438792	0	144	144	3589	3589	3047	3047	42415	42415	43.1	1.40	81.20	11	654	104	0	0	0	0	0
41_Melli.025	Bacteria	5449	104	58	29.97	29.47	30.56	10783319	0	5285	5285	2137	2137	2040	2040	77927	77927	32.5	2.27	84.02	11	13713	80	16	3	2	2	1
41_Melli.026	Bacteria	5449	104	58	6.27	0.78	42.86	3362678	0	1417	1417	2565	2565	2373	2373	182525	182525	39.3	1.51	86.68	11	4180	94	7	1	2	0	0
41_Melli.027	Bacteria	5449	104	58	43.37	34.48	87.10	1403872	0	699	699	2153	2153	2008	2008	13870	13870	42.0	1.11	88.85	11	2000	71	18	10	3	2	0
41_Melli.028	Bacteria	5449	104	58	93.18	16.68	16.67	3606149	0	686	686	12682	12682	5256	5256	88686	88686	49.2	2.22	79.04	11	3632	10	81	12	0	1	0
41_Melli.029	Bacteria	5449	104	58	47.13	12.07	100.00	2285305	0	320	320	11383	11383	7141	7141	115317	115317	47.9	0.93	88.83	11	2371	71	25	8	0	0	0
41_Melli.030	Bacteria	5449	104	58	33.62	5.17	100.00	1513694	0	322	322	8860	8860	4700	4700	41259	41259	50.2	1.32	90.48	11	1595	82	19	3	0	0	0
41_Melli.031	Bacteria	5449	104	58	0.94	0.00	0.00	878728	0	484	484	1740	1740	1815	1815	31002	31002	42.7	1.90	95.86	11	694	98	6	0	0	0	0
41_Melli.032	Bacteria	5449	104	58	42.74	19.83	87.50	942247	0	424	424	2501	2501	2222	2222	11914	11914	38.8	1.40	90.89	11	1265	75	20	7	1	1	0
41_Melli.033	Bacteria	5449	104	58	26.72	19.83	86.36	1190388	0	645	645	1889	1889	1845	1845	15638	15638	45.1	1.32	90.71	11	1655	87	9	4	2	2	0
41_Melli.034	Bacteria	5449	104	58	8.62	1.72	0.00	7985226	0	4334	4334	1813	1813	1842	1842	26525	26525	26.7	2.16	62.39	11	9473	99	4	1	0	0	0
41_Melli.035	Bacteria	5449	104	58	20.86	8.97	50.00	1340780	0	684	684	1935	1935	1960	1960	19113	19113	37.8	1.51	81.70	11	2154	87	11	5	1	0	0
41_Melli.036	Bacteria	5449	104	58	98.17	68.51	98.33	3792065	0	1437	1437	3433	3433	2638	2638	28691	28691	59.3	2.95	87.64	11	4490	6	48	45	5	0	0
41_Melli.037	Bacteria	5449	104	58	31.55	15.99	69.23	1517891	0	917	917	1614	1614	1655	1655	9217	9217	49.1	2.54	87.46	11	2115	48	37	9	7	2	1
41_Melli.038	Bacteria	5449	104	58	65.52	72.01	8.83	16026118	0	8534	8534	1931	1931	1877	1877	22654	22654	39.6	2.37	76.01	4	20936	24	17	23	18	11	11
41_Melli.039	Bacteria	5449	104	58	84.40	50.56	17.95	18966935	0	11332	11332	1488	1488	1673	1673	90492	90492	35.2	1.73	49.41	11	23270	17	43	30	12	2	0
41_Melli.040	Bacteria	5449	104	58	0.00	0.00	0.00	163952	0	81	81	1880	1880	2024	2024	29176	29176	43.6	1.39	88.30	11	257	104	0	0	0	0	0
41_Melli.041	Bacteria	5449	104	58	50.78	2.35	80.00	2635879	0	1229	1229	2288	2288	2144	2144	11892	11892	57.0	2.80	88.17	11	3397	66	33	5	0	0	0
41_Melli.042	Bacteria	5449	104	58	0.00	0.00	0.00	166750	0	96	96	1743	1743	1736	1736	8091	8091	42.9	1.20	86.94	11	275	104	0	0	0	0	0
41_Melli.043	Bacteria	5449	104	58	46.79	3.90	12.50	12393597	0	8612	8612	1362	1362	1439	1439	44749	44749	30.8	2.06	26.43	11	13735	49	47	8	0	0	0
41_Melli.044	Bacteria	5449	104	58	0.00	0.00	0.00	10895305	0	8198	8198	1273	1273	1329	1329	20693	20693	30.9	2.03	22.35	11	10790	104	0	0	0	0	0
41_Melli.045	Bacteria	5449	104	58	36.52	0.00	0.00	11883860	0	8481	8481	1341	1341	1401	1401	31611	31611	25.7	2.17	15.49	11	9150	77	27	0	0	0	0
Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
42_Melli.001	Bacteria	5449	104	58	42.68	0.00	0.00	735112	0	108	108	9907	9907	6806	6806	27272	27272	41.2	5.41	86.68	11	794	65	39	0	0	0	0
42_Melli.002	Bacteria	5449	104	58	59.01	14.58	80.00	1207809	0	197	197	9001	9001	6131	6131	50411	50411	43.0	4.79	88.36	11	1326	47	42	8	5	2	0
42_Melli.003	Bacteria	5449	104	58	44.29	3.61	66.67	679657	0	140	140	6885	6885	4854	4854	23845	23845	42.5	3.83	88.30	11	765	48	53	3	0	0	0
42_Melli.004	Bacteria	5449	104	58	93.10	12.93	0.00	1795647	0	140	140	32739	32739	12826	12826	121755	121755	32.9	5.47	85.61	11	1796	4	92	7	1	0	0
42_Melli.005	Bacteria	5449	104	58	12.07	1.72	50.00	562998	0	35	35	30872	30872	16085	16085	175379	175379	39.9	4.37	86.64	11	539	71	31	2	0	0	0
42_Melli.006	Bacteria	5449	104	58	59.72	38.86	86.11	844881	0	183	183	6943	6943	4616	4616	26472	26472	41.5	2.99	90.13	11	1012	31	31	22	13	2	5
42_Melli.007	Bacteria	5449	104	58	77.71	48.67	48.44	1802909	0	325	325	10707	10707	5547	5547	106271	106271	41.7	3.31	89.38	11	1963	34	38	22	6	4	0
42_Melli.008	Bacteria	5449	104	58	73.48	3.51	50.00	1864174	0	115	115	45856	45856	16210	16210	483967	483967	40.4	4.43	88.15	11	1855	39	61	4	0	0	0
42_Melli.009	Bacteria	5449	104	58	42.79	18.97	51.61	793003	0	199	199	5326	5326	3984	3984	27032	27032	45.5	1.78	89.50	11	916	66	33	1	1	2	1
42_Melli.010	Bacteria	5449	104	58	22.24	6.90	40.00	1292145	0	254	254	7652	7652	5087	5087	114543	114543	33.5	4.04	82.26	11	1516	87	14	2	1	0	0
42_Melli.011	Bacteria	5449	104	58	0.00	0.00	0.00	473612	0	29	29	33883	33883	16331	16331	59039	59039	51.1	3.34	76.39	11	415	104	0	0	0	0	0
42_Melli.012	Bacteria	5449	104	58	77.99	54.02	79.17	1038476	0	247	247	5988	5988	4204	4204	37640	37640	42.1	1.66	88.54	11	1284	41	35	21	5	2	0
42_Melli.013	Bacteria	5449	104	58	82.71	15.54	22.22	2403726	0	211	211	39711	39711	11392	11392	427095	427095	41.3	3.91	89.31	11	2216	33	57	12	2	0	0
42_Melli.014	Bacteria	5449	104	58	25.08	20.06	75.86	1025226	0	327	327	3769	3769	3135	3135	26487	26487	47.6	2.34	90.73	11	1122	82	11	7	2	1	1
42_Melli.015	Bacteria	5449	104	58	58.85	21.03	75.00	986872	0	256	256	5233	5233	3854	3854	33661	33661	39.7	2.17	86.92	11	1238	61	29	13	1	0	0
42_Melli.016	Bacteria	5449	104	58	56.19	43.26	76.32	2342571	0	633	633	5416	5416	3700	3700	62125	62125	44.1	3.40	88.27	11	2736	52	35	11	3	3	0
42_Melli.017	Bacteria	5449	104	58	1.72	0.00	0.00	1119793	0	287	287	5395	5395	3901	3901	31918	31918	30.0	7.03	78.02	11	1252	103	1	0	0	0	0
42_Melli.018	Bacteria	5449	104	58	41.64	5.17	66.67	1120046	0	340	340	4778	4778	3294	3294	39844	39844	40.4	1.86	86.83	11	1329	68	33	3	0	0	0
42_Melli.019	Bacteria	5449	104	58	4.80	1.16	50.00	107959	0	27	27	5729	5729	3998	3998	30461	30461	35.6	2.29	63.16	11	108	86	14	3	1	0	0
42_Melli.020	Bacteria	5449	104	58	12.41	5.17	33.33	1030062	0	298	298	5130	5130	3456	3456	25813	25813	34.6	4.23	81.45	11	1165	96	7	0	0	1	0
42_Melli.021	Bacteria	5449	104	58	6.52	3.84	31.25	248702	0	33	33	13323	13323	7536	7536	36456	36456	32.9	4.67	52.82	11	236	85	13	4	0	2	0
42_Melli.022	Bacteria	5449	104	58	46.79	44.59	78.85	3302509	0	1439	1439	2537	2537	2295	2295	39873	39873	45.9	3.54	89.71	11	3830	68	15	14	4	1	2
42_Melli.023	Bacteria	5449	104	58	51.33	31.99	85.71	2891767	0	890	890	4301	4301	3249	3249	46539	46539	37.1	3.57	84.59	11	3330	52	27	20	5	0	0
42_Melli.024	Bacteria	5449	104	58	79.31	27.04	34.48	2728418	0	706	706	6917	6917	3864	3864	66804	66804	39.2	2.77	88.91	11	3193	15	75	10	3	0	1
42_Melli.025	Bacteria	5449	104	58	8.28	9.83	62.16	2725571	0	826	826	8654	8654	3299	3299	70938	70938	43.9	3.80	50.21	11	3503	85	9	4	4	1	1
42_Melli.026	Bacteria	5449	104	58	17.24	3.45	50.00	3630746	0	924	924	5885	5885	3929	3929	292118	292118	32.5	1.63	81.30	11	4264	93	9	2	0	0	0
42_Melli.027	Bacteria	5449	104	58	89.08	15.52	76.92	2704773	0	375	375	15283	15283	7212	7212	60790	60790	36.6	1.78	88.28	11	2819	31	62	10	1	0	0
42_Melli.028	Bacteria	5449	104	58	25.78	11.99	70.59	2597091	0	1251	1251	2116	2116	2076	2076	151708	151708	47.7	2.74	89.02	11	3348	71	20	11	2	0	0
42_Melli.029	Bacteria	5449	104	58	43.45	1.72	0.00	6281138	0	2596	2596	2859	2859	2419	2419	28001	28001	26.7	2.26	71.74	11	8177	74	29	1	0	0	0
42_Melli.030	Bacteria	5449	104	58	72.94	68.10	25.81	7068957	0	3300	3300	2232	2232	2142	2142	53014	53014	39.3	2.53	89.20	11	8268	51	26	16	8	2	1
42_Melli.031	Bacteria	5449	104	58	1.72	0.00	0.00	666714	0	281	281	2501	2501	2372	2372	11134	11134	30.0	1.03	82.29	11	901	103	1	0	0	0	0
42_Melli.032	Bacteria	5449	104	58	0.00	0.00	0.00	220792	0	131	131	1747	1747	1685	1685	9765	9765	31.9	1.25	89.41	11	245	104	0	0	0	0	0
42_Melli.033	Bacteria	5449	104	58	0.00	0.00	0.00	331321	0	180	180	1887	1887	1840	1840	8845	8845	30.5	1.09	85.40	11	462	104	0	0	0	0	0
42_Melli.034	Bacteria	5449	104	58	46.71	19.03	35.14	2778989	0	800	800	5219	5219	3473	3473	39545	39545	45.6	1.56	83.62	11	3364	47	30	22	5	0	0
42_Melli.035	Bacteria	5449	104	58	6.90	0.00	0.00	1593559	0	746	746	2324	2324	2136	2136	16408	16408	28.7	1.19	77.93	11	2452	100	4	0	0	0	0
42_Melli.036	Bacteria	5449	104	58	52.04	10.34	0.00	2660508	0	1303	1303	2088	2088	2041	2041	44484	44484	37.7	1.79	80.45	11	3413	69	27	8	0	0	0
42_Melli.037	Bacteria	5449	104	58	31.24	9.09	21.43	3667650	0	1989	1989	1764	1764	1843	1843	31641	31641	33.4	2.19	56.06	11	4306	50	38	10	6	0	0
42_Melli.038	Bacteria	5449	104	58	57.35	26.16	96.77	1354030	0	431	431	4043	4043	3141	3141	43240	43240	48.9	1.61	88.65	11	1470	53	20	31	0	0	0
42_Melli.039	Bacteria	5449	104	58	12.07	5.17	100.00	1804243	0	453	453	5931	5931	3982	3982	24807	24807	49.3	1.43	91.50	11	1971	96	4	4	0	0	0
42_Melli.040	Bacteria	5449	104	58	8.78	15.67	27.78	5911595	0	2656	2656	2419	2419	2225	2225	26430	26430	32.0	1.88	85.25	11	7435	98	1	2	2	0	1
42_Melli.041	Bacteria	5449	104	58	87.88	31.19	72.22	5819249	0	2831	2831	2159	2159	2055	2055	18312	18312	54.1	10.34	83.64	11	6843	30	40	33	1	0	0
Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
43_Scapto.001	Bacteria	5449	104	58	17.24	0.00	0.00	238951	0	5	5	77255	77255	47790	47790	84932	84932	27.8	1.20	87.06	11	237	91	13	0	0	0	0
43_Scapto.002	Bacteria	5449	104	58	68.97	0.00	0.00	754078	0	16	16	89699	89699	47129	47129	187967	187967	28.9	2.29	88.07	11	732	57	47	0	0	0	0
43_Scapto.003	Bacteria	5449	104	58	17.24	1.72	0.00	314016	0	48	48	52031	52031	6542	6542	151371	151371	33.9	5.53	85.11	11	334	58	45	1	0	0	0
43_Scapto.004	Bacteria	5449	104	58	46.55	0.00	0.00	927440	0	85	85	29540	29540	10911	10911	132762	132762	32.6	4.81	83.83	11	931	33	71	0	0	0	0
43_Scapto.005	Bacteria	5449	104	58	46.87	0.00	0.00	667065	0	111	111	18957	18957	6009	6009	109373	109373	32.0	6.12	85.18	11	702	73	31	0	0	0	0
43_Scapto.006	Bacteria	5449	104	58	1.44	0.00	0.00	257690	0	37	37	18320	18320	6964	6964	48450	48450	54.7	22.56	80.88	11	186	102	2	0	0	0	0
43_Scapto.007	Bacteria	5449	104	58	44.20	3.45	100.00	1115562	0	293	293	5325	5325	3807	3807	48604	48604	36.9	6.25	84.10	11	1270	44	58	2	0	0	0
43_Scapto.008	Bacteria	5449	104	58	67.40	25.08	91.67	2357942	0	689	689	4225	4225	3422	3422	52471	52471	37.1	5.94	86.43	11	2625	47	35	21	1	0	0
43_Scapto.009	Bacteria	5449	104	58	66.43	16.94	37.50	2472406	0	823	823	3762	3762	3004	3004	34041	34041	39.3	6.51	88.50	11	2637	38	48	15	3	0	0
43_Scapto.010	Bacteria	5449	104	58	1.72	0.00	0.00	2555413	0	786	786	4118	4118	3251	3251	77668	77668	29.5	7.01	79.19	11	2737	103	1	0	0	0	0
43_Scapto.011	Bacteria	5449	104	58	66.54	12.85	61.54	1467891	0	378	378	5638	5638	3883	3883	73929	73929	38.2	5.12	87.91	11	1562	35	56	13	0	0	0
43_Scapto.012	Bacteria	5449	104	58	63.35	32.99	38.60	1689696	0	525	525	4234	4234	3218	3218	61628	61628	40.8	4.41	90.63	11	1775	43	36	15	6	4	0
43_Scapto.013	Bacteria	5449	104	58	76.36	33.97	79.17	2520994	0	609	609	6186	6186	4139	4139	82767	82767	37.5	2.99	89.04	11	2765	52	32	18	2	0	0
43_Scapto.014	Bacteria	5449	104	58	99.84	2.30	100.00	3550637	0	287	287	33525	33525	12371	12371	143835	143835	47.3	8.46	87.08	11	3363	1	100	3	0	0	0
43_Scapto.015	Bacteria	5449	104	58	50.86	12.23	74.07	1696737	0	418	418	7143	7143	4059	4059	217930	217930	43.1	5.92	90.10	11	1778	34	58	6	5	1	0
43_Scapto.016	Bacteria	5449	104	58	2.59	0.00	0.00	1568040	0	454	454	4774	4774	3453	3453	75791	75791	32.4	1.57	78.53	11	1910	102	2	0	0	0	0
43_Scapto.017	Bacteria	5449	104	58	82.34	11.21	12.50	1937556	0	426	426	10559	10559	4548	4548	100642	100642	35.0	1.83	88.51	11	2266	22	76	5	1	0	0
43_Scapto.018	Bacteria	5449	104	58	72.41	50.02	33.87	1222866	0	235	235	10707	10707	5203	5203	172489	172489	38.0	1.37	88.98	11	1493	28	37	29	9	1	0
43_Scapto.019	Bacteria	5449	104	58	43.10	16.87	66.67	895018	0	158	158	14263	14263	5664	5664	130651	130651	37.3	1.24	87.33	11	962	49	34	18	3	0	0
43_Scapto.020	Bacteria	5449	104	58	29.31	3.45	0.00	933411	0	124	124	38585	38585	7527	7527	138145	138145	34.0	5.29	88.74	11	930	84	19	0	1	0	0
43_Scapto.021	Bacteria	5449	104	58	65.52	12.93	25.00	1005696	0	163	163	17042	17042	6169	6169	107884	107884	35.4	1.40	86.19	11	1133	61	35	8	0	0	0
43_Scapto.022	Bacteria	5449	104	58	98.28	3.45	0.00	1894294	0	138	138	56857	56857	13726	13726	164795	164795	44.7	2.91	86.27	11	1832	1	101	2	0	0	0
43_Scapto.023	Bacteria	5449	104	58	53.92	58.62	68.64	3146381	0	1044	1044	4252	4252	3013	3013	54410	54410	42.7	2.02	90.90	11	3339	54	16	15	10	7	2
43_Scapto.024	Bacteria	5449	104	58	100.00	44.15	15.87	5671348	0	1757	1757	5606	5606	3227	3227	106643	106643	36.7	2.26	84.66	11	6865	0	64	30	9	1	0
43_Scapto.025	Bacteria	5449	104	58	54.86	10.34	14.29	2159368	0	688	688	4953	4953	3138	3138	102211	102211	39.7	1.77	89.73	11	2566	60	37	7	0	0	0
